"","route_pattern_id","route_id","direction_id","route_pattern_name","route_pattern_time_desc","route_pattern_typicality","route_pattern_sort_order","representative_trip_id"
"7109","245-_-1","245",1,"Quincy Center Station - Mattapan Station via Edge Hill Rd","Weekdays only",1,52450100,"53410532"
"7110","245-5-1","245",1,"Hancock St & St Anns Rd - Newport Ave & Beale St","School days only",3,52450102,"53410556"
"7111","350-5-0","350",0,"Alewife Station - North Burlington via Burlington Mall","",1,53500000,"53144408"
"7112","350-4-0","350",0,"Alewife Station - North Burlington","",2,53500004,"53144406"
"7113","350-8-0","350",0,"Alewife Station - Northwest Park","Weekday early mornings only",3,53500008,"53144482"
"7114","350-5-1","350",1,"North Burlington - Alewife Station via Burlington Mall","",1,53500100,"53144407"
"7115","350-4-1","350",1,"North Burlington - Alewife Station","",3,53500104,"53216877"
"7116","351-_-0","351",0,"Third Ave - Bedford Woods Dr","Weekdays only",1,53510000,"53144394"
"7117","351-1-0","351",0,"Third Ave - Bedford Woods Dr via EMD Serono","Weekdays only",1,53510002,"53144444"
"7118","351-1-1","351",1,"Bedford Woods Dr - Third Ave via EMD Serono","Weekdays only",1,53510100,"53144396"
"7119","351-_-1","351",1,"Bedford Woods Dr - Third Ave","Weekdays only",1,53510102,"53144443"
"7120","354-4-0","354",0,"State St, Boston - North Burlington via West Cummings Park","Weekdays only",1,53540000,"53435566"
"7121","354-6-0","354",0,"State St, Boston - North Burlington via Medford Sq & West Cummings Park","Weekdays only",2,53540003,"53435561"
"7122","354-4-1","354",1,"North Burlington - State St, Boston via West Cummings Park","Weekdays only",1,53540100,"53435224"
"7123","354-6-1","354",1,"North Burlington - State St, Boston via West Cummings Park & Medford Sq","Weekdays only",1,53540103,"53435234"
"7124","411-9-0","411",0,"Malden Center Station - Jack Satter House via Kennedy Dr","",1,54110000,"53435349"
"7125","411-1-0","411",0,"Malden Center Station - Kennedy Dr","Weekdays only",1,54110003,"53435321"
"7126","411-9-1","411",1,"Jack Satter House - Malden Center Station via Kennedy Dr","",1,54110100,"53435538"
"7127","411-1-1","411",1,"Kennedy Dr - Malden Center Station","Weekdays only",1,54110103,"53435279"
"7128","424-6-0","424",0,"Wonderland Station - Eastern Ave & Essex St","Weekdays only",1,54240000,"53402811"
"7129","424-6-1","424",1,"Eastern Ave & Essex St - Wonderland Station","Weekday mornings only",1,54240100,"53402807"
"7130","426-_-0","426",0,"Haymarket Station - Central Square, Lynn","Weekdays only",1,54260000,"53402777"
"7131","426-7-0","426",0,"Wonderland Station - Central Square, Lynn via Silsbee St","",2,54260003,"53402783"
"7132","426-2-0","426",0,"O'Callaghan Way & Holyoke St - Central Square, Lynn","School days only",3,54260006,"53403322"
"7133","426-3-0","426",0,"O'Callaghan Way & Fecteau Way - Central Square, Lynn","School days only",3,54260008,"53403333"
"7134","426-5-0","426",0,"Haymarket Station - Central Square, Lynn via Bell Cir","Weekday late nights only",3,54260010,"53403069"
"7135","426-_-1","426",1,"Central Square, Lynn - Haymarket Station","Weekdays only",1,54260100,"53402771"
"7136","426-7-1","426",1,"Central Square, Lynn - Wonderland Station","",2,54260103,"53402775"
"7137","428-_-0","428",0,"Haymarket Station - Oaklandvale","Weekdays only",1,54280000,"53403645"
"7138","428-_-1","428",1,"Oaklandvale - Haymarket Station","Weekday mornings only",1,54280100,"53403642"
"7139","429-_-0","429",0,"Central Sq - Northgate Ctr via Square One & Garfield Ave","",1,54290000,"53402922"
"7140","429-1-0","429",0,"Central Sq, Lynn - Northgate Shopping Ctr via Garfield Ave","Weekday mornings only",2,54290004,"53402919"
"7141","429-3-0","429",0,"Central Square, Lynn - O'Callaghan Way & Fecteau Way","School days only",2,54290007,"53403317"
"7142","429-2-0","429",0,"Central Sq, Lynn - Northgate Shopping Ctr via Square One","Evenings only",3,54290009,"53402929"
"7143","429-5-0","429",0,"Neptune Towers - O'Callaghan Way & Osborne St","School days only",3,54290012,"53403327"
"7144","429-_-1","429",1,"Northgate Ctr - Central Sq via Square One & Garfield Ave","",1,54290100,"53402909"
"7145","429-1-1","429",1,"Northgate Shopping Ctr - Central Sq, Lynn via Garfield Ave","Weekday mornings only",2,54290104,"53402905"
"7146","429-3-1","429",1,"O'Callaghan Way & Fecteau Way - Central Square, Lynn","School days only",3,54290107,"53403332"
"7147","429-2-1","429",1,"Northgate Shopping Ctr - Central Sq, Lynn via Square One","Evenings only",3,54290109,"53402916"
"7148","429-4-1","429",1,"O'Callaghan Way & Holyoke St - Central Square, Lynn","School days only",3,54290112,"53403323"
"7149","430-1-0","430",0,"Malden Center Station - Saugus Center","",1,54300000,"53435342"
"7150","430-6-0","430",0,"Malden Center Station - Saugus Center (Omits Square One)","Weekday mornings only",2,54300004,"53435320"
"7151","430-7-0","430",0,"Salem St & Sprague St - Square One Mall","School days only",3,54300007,"53435545"
"7152","430-2-0","430",0,"Malden Center Station - Saugus Center via Kennedy Dr","Weekday evenings only",3,54300009,"53436947"
"7153","430-1-1","430",1,"Saugus Center - Malden Center Station","",1,54300100,"53435551"
"7154","430-6-1","430",1,"Saugus Center - Malden Center Station (Omits Square One)","Weekday mornings only",2,54300104,"53435547"
"7155","430-2-1","430",1,"Saugus Center - Malden Center Station via Kennedy Dr","Weekday evenings only",3,54300106,"53436945"
"7156","435-8-0","435",0,"Neptune Towers - Salem Depot","",1,54350000,"53402858"
"7157","435-7-0","435",0,"Central Square, Lynn - Salem Depot","",2,54350003,"53402861"
"7158","435-6-0","435",0,"Neptune Towers - Liberty Tree Mall","Sundays only",3,54350007,"53410033"
"7159","435-_-0","435",0,"Central Square, Lynn - Liberty Tree Mall","Sundays only",3,54350009,"53410043"
"7160","435-8-1","435",1,"Salem Depot - Neptune Towers","",1,54350100,"53402863"
"7161","435-7-1","435",1,"Salem Depot - Central Square, Lynn","",2,54350103,"53402866"
"7162","435-6-1","435",1,"Liberty Tree Mall - Neptune Towers","Sundays only",3,54350107,"53410034"
"7163","435-_-1","435",1,"Liberty Tree Mall - Central Square, Lynn via Danvers Square","Sundays only",3,54350109,"53410036"
"7164","436-_-0","436",0,"Central Square, Lynn - Liberty Tree Mall","",1,54360000,"53402871"
"7165","436-1-0","436",0,"Central Square, Lynn - North Shore Mall","Weekday mornings only",2,54360003,"53402889"
"7166","436-2-0","436",0,"Central Square, Lynn - Goodwins Circle","",3,54360006,"53402896"
"7167","436-3-0","436",0,"Neptune Towers - Goodwins Circle","School days only",3,54360009,"53403328"
"7168","436-_-1","436",1,"Liberty Tree Mall - Central Square, Lynn","",1,54360100,"53402879"
"7169","436-1-1","436",1,"North Shore Mall - Central Square, Lynn","Weekdays only",2,54360104,"53402893"
"7170","436-3-1","436",1,"Goodwins Circle - Neptune Towers","Weekday mornings only",3,54360106,"53402897"
"7171","436-8-1","436",1,"Broadway & Conomo Ave - Lynn Bus Garage","School days only",3,54360108,"53403316"
"7172","436-9-1","436",1,"Goodridge St & Memorial Park Ave - Lynn Bus Garage","School days only",3,54360110,"53403321"
"7173","436-2-1","436",1,"Goodwins Circle - Central Square, Lynn","Mornings only",3,54360112,"53408521"
"7174","439-_-0","439",0,"Central Square, Lynn - Nahant","Weekdays only",1,54390000,"53402937"
"7175","439-3-0","439",0,"Wonderland Station - Nahant","Weekdays only",1,54390003,"53403031"
"7176","439-3-1","439",1,"Nahant - Wonderland Station","Weekdays only",1,54390100,"53403022"
"7177","439-_-1","439",1,"Nahant - Central Square, Lynn","Weekdays only",2,54390103,"53402936"
"7178","441-7-0","441",0,"Wonderland Station - Marblehead via Paradise Rd","",1,54410000,"53403186"
"7179","441-5-0","441",0,"Wonderland - Marblehead via Paradise Rd (Omits Point of Pines)","Weekdays only",2,54410004,"53403185"
"7180","441-9-0","441",0,"Lynn Bus Garage - Marblehead via Paradise Rd","Early mornings only",3,54410006,"53403303"
"7181","441-7-1","441",1,"Marblehead - Wonderland Station via Paradise Rd","",1,54410100,"53403198"
"7182","441-5-1","441",1,"Marblehead - Wonderland via Paradise Rd (Omits Point of Pines)","Weekdays only",2,54410103,"53403193"
"7183","441442-1-0","441442",0,"Wonderland Station - Ocean St, Lynn","",1,54411000,"53403181"
"7184","441442-1-1","441442",1,"Ocean St, Lynn - Wonderland Station","",1,54411100,"53403196"
"7185","442-7-0","442",0,"Wonderland Station - Marblehead via Humphrey St","",1,54420000,"53403184"
"7186","442-5-0","442",0,"Wonderland - Marblehead via Humphrey St (Omits Point of Pines)","Weekdays only",2,54420004,"53403269"
"7187","442-9-0","442",0,"Lynn Bus Garage - Marblehead via Humphrey St","Mornings only",3,54420007,"53403304"
"7188","442-7-1","442",1,"Marblehead - Wonderland Station via Humphrey St","",1,54420100,"53403182"
"7189","442-5-1","442",1,"Marblehead - Wonderland via Humphrey St (Omits Point of Pines)","Weekday mornings only",2,54420104,"53403191"
"7190","442-9-1","442",1,"Marblehead - Lynn Bus Garage via Humphrey St","Sunday late nights only",3,54420107,"53409907"
"7191","450-8-0","450",0,"Haymarket Station - Salem Depot","Weekdays only",1,54500000,"53402815"
"7192","450-7-0","450",0,"Wonderland Station - Salem Depot","",3,54500003,"53410185"
"7193","450-9-0","450",0,"Lynn Bus Garage - Salem Depot","Mornings only",3,54500005,"53403063"
"7194","450-8-1","450",1,"Salem Depot - Haymarket Station","Weekdays only",1,54500100,"53402789"
"7195","450-7-1","450",1,"Salem Depot - Wonderland Station","",3,54500103,"53410168"
"7196","450-9-1","450",1,"Salem Depot - Lynn Bus Garage","",3,54500105,"53403061"
"7197","451-1-0","451",0,"Salem Depot - North Beverly Station via Tozer Rd","Weekdays only",1,54510000,"53403649"
"7198","451-_-0","451",0,"Salem Depot - North Beverly Station via Cabot St","Weekdays only",1,54510003,"53403655"
"7199","451-_-1","451",1,"North Beverly Station - Salem Depot via Cabot St","Weekdays only",1,54510100,"53403652"
"7200","451-1-1","451",1,"North Beverly Station - Salem Depot via Tozer Rd","Weekdays only",1,54510102,"53403658"
"7201","455-6-0","455",0,"Wonderland Station - Salem Depot","Weekdays only",1,54550000,"53402846"
"7202","455-7-0","455",0,"Wonderland Station - Salem Depot (Omits Shetland Park)","",2,54550003,"53409942"
"7203","455-9-0","455",0,"Lynn Bus Garage - Salem Depot","Weekday early mornings only",3,54550005,"53403066"
"7204","455-8-0","455",0,"Lynn Bus Garage - Salem Depot (Omits Shetland Park)","Early mornings only",3,54550007,"53410050"
"7205","455-6-1","455",1,"Salem Depot - Wonderland Station","Weekdays only",1,54550100,"53402837"
"7206","455-7-1","455",1,"Salem Depot - Wonderland Station (Omits Shetland Park)","",2,54550103,"53409943"
"7207","455-5-1","455",1,"Central Square, Lynn - Wonderland Station","Early mornings only",3,54550105,"53402836"
"7208","455-3-1","455",1,"Brookline St & Empire St - Lynn Bus Garage","School days only",3,54550108,"53403337"
"7209","455-8-1","455",1,"Salem Depot - Lynn Bus Garage (Omits Shetland Park)","Evenings only",3,54550110,"53410017"
"7210","456-_-0","456",0,"Central Square, Lynn - Salem Depot","Weekdays only",1,54560000,"53403637"
"7211","456-_-1","456",1,"Salem Depot - Central Square, Lynn","Weekday middays only",1,54560100,"53403632"
"7212","501-5-0","501",0,"Federal St & Franklin St - Brighton Center via Copley Sq","Weekdays only",1,55010000,"53165050"
"7213","501-4-0","501",0,"Federal St & Franklin St - Brighton Center via Copley Sq & Cambridge St","Weekdays only",2,55010003,"53164925"
"7214","501-4-1","501",1,"Brighton Center - Federal St & Franklin St via Copley Sq","Weekdays only",1,55010100,"53164919"
"7215","501-5-1","501",1,"Brighton Center - Federal St & Franklin St via Cambridge St & Copley Sq","Weekdays only",1,55010103,"53165044"
"7216","504-2-0","504",0,"Federal & Franklin - Watertown via Copley Sq and Newton Crnr","",1,55040000,"53165116"
"7217","504-2-1","504",1,"Watertown Yard - Federal St & Franklin St via Copley Square","",1,55040100,"53164893"
"7218","505-6-0","505",0,"Federal St & Franklin St - Waltham Center via School St","Weekdays only",1,55050000,"53164982"
"7219","505-5-0","505",0,"Federal St & Franklin St - Waltham Center","Weekdays only",2,55050003,"53164828"
"7220","505-5-1","505",1,"Waltham Center - Federal St & Franklin St via School St","Weekdays only",1,55050100,"53164825"
"7221","505-6-1","505",1,"Waltham Center - Federal St & Franklin St","Weekdays only",1,55050103,"53164980"
"7222","553-6-0","553",0,"Newton Corner - Roberts","",1,55530000,"53165182"
"7223","553-6-1","553",1,"Roberts - Newton Corner","",1,55530100,"53165188"
"7224","554-6-0","554",0,"Newton Corner - Waverly Square","Weekdays only",1,55540000,"53165115"
"7225","554-6-1","554",1,"Waverly Square - Newton Corner","Weekdays only",1,55540100,"53165111"
"7226","556-6-0","556",0,"Newton Corner - Waltham Highlands","Weekdays only",1,55560000,"53164903"
"7227","556-6-1","556",1,"Waltham Highlands - Newton Corner","Weekdays only",1,55560100,"53164891"
"7228","558-7-0","558",0,"Newton Corner - Riverside Station","Weekdays only",1,55580000,"53165016"
"7229","558-7-1","558",1,"Riverside Station - Newton Corner","Weekdays only",1,55580100,"53165019"
"7230","712-_-0","712",0,"Orient Heights Station, South Busway - Point Shirley","",1,57120000,"52726682"
"7231","712-1-0","712",0,"Orient Heights Station, South Busway - Winthrop Beach","",2,57120004,"52726740"
"7232","712-1-1","712",1,"Winthrop Beach - Orient Heights Station, South Busway","",1,57120100,"52726683"
"7233","712-_-1","712",1,"Point Shirley - Orient Heights Station, South Busway","",2,57120104,"52726735"
"7234","713-1-0","713",0,"Orient Heights Station, South Busway - Winthrop Beach","",1,57130000,"52726781"
"7235","713-_-0","713",0,"Orient Heights Station  - Point Shirley (South Busway)","",2,57130004,"52726776"
"7236","713-_-1","713",1,"Point Shirley - Orient Heights Station  (South Busway)","",1,57130100,"52726654"
"7237","713-1-1","713",1,"Winthrop Beach - Orient Heights Station, South Busway","",2,57130104,"52726728"
"7238","714-_-0","714",0,"Hingham Depot - Pemberton Point","",1,57140000,"53531441"
"7239","714-1-0","714",0,"Hingham Depot - Pemberton Point via Hull Medical Center","Weekdays only",2,57140004,"53531440"
"7240","714-2-0","714",0,"Hingham Depot - Pemberton Point via Washington Blvd","Weekdays only",2,57140006,"53531457"
"7241","714-_-1","714",1,"Pemberton Point - Hingham Depot","",1,57140100,"53531451"
"7242","714-1-1","714",1,"Pemberton Point - Hingham Depot via Hull Medical Center","Weekday middays only",2,57140104,"53531442"
"7243","714-2-1","714",1,"Pemberton Point - Hingham Depot via Washington Blvd","Weekdays only",2,57140106,"53531443"
"7244","716-_-0","716",0,"Mattapan Station - Cobbs Corner","",1,57160000,"53531408"
"7245","716-_-1","716",1,"Cobbs Corner - Mattapan Station","",1,57160100,"53531403"
"7246","Shuttle-AlewifeHarvard-0-0","Shuttle-AlewifeHarvard",0,"Alewife - Harvard","",4,60219099,"52928242-AlewifeHarvard1"
"7247","Shuttle-AlewifeHarvard-0-1","Shuttle-AlewifeHarvard",1,"Harvard - Alewife","",4,60219199,"52928247-AlewifeHarvard1"
"7248","Shuttle-AshmontJFK-0-0","Shuttle-AshmontJFK",0,"JFK/UMass - Ashmont","",4,60250099,"53559346-21:00-AshmontJFK1"
"7249","Shuttle-AshmontJFK-0-1","Shuttle-AshmontJFK",1,"Ashmont - JFK/UMass","",4,60250199,"53559351-21:00-AshmontJFK1"
"7250","Shuttle-BeverlyNorthStationExpress-0-0","Shuttle-BeverlyNorthStationExpress",0,"North Station - Newburyport or Rockport","",4,60692099,"CR-NorthStationAugustShuttle-Weekday-Exp-0-05:15:00"
"7251","Shuttle-BeverlyNorthStationExpress-0-1","Shuttle-BeverlyNorthStationExpress",1,"Newburyport or Rockport - North Station","",4,60692199,"CR-NorthStationAugustShuttle-Weekday-Exp-1-05:20:00"
"7252","Shuttle-BeverlyNorthStationLocal-0-0","Shuttle-BeverlyNorthStationLocal",0,"North Station - Newburyport or Rockport","",4,60693099,"CR-NorthStationAugustShuttle-Weekday-Loc-0-05:00:00"
"7253","Shuttle-BeverlyNorthStationLocal-0-1","Shuttle-BeverlyNorthStationLocal",1,"Newburyport or Rockport - North Station","",4,60693199,"CR-NorthStationAugustShuttle-Weekday-Loc-1-05:20:00"
"7254","Shuttle-BeverlyRockport-0-0","Shuttle-BeverlyRockport",0,"Beverly - Rockport","",4,60700099,"CR-548518-1167-BevRockDyn1"
"7255","Shuttle-BeverlyRockport-0-1","Shuttle-BeverlyRockport",1,"Rockport - Beverly","",4,60700199,"CR-548520-1166-BevRockDyn1"
"7256","Shuttle-BroadwayJFK-0-0","Shuttle-BroadwayJFK",0,"Broadway - JFK/UMass","",4,61040099,"52928242-BroadwayJFK1"
"7257","Shuttle-BroadwayJFK-0-1","Shuttle-BroadwayJFK",1,"JFK/UMass - Broadway","",4,61040199,"52928247-BroadwayJFK1"
"7258","Shuttle-CopleyForestHills-0-0","Shuttle-CopleyForestHills",0,"Copley - Forest Hills","",4,61420099,"Orange-AugSuperSurge-Weekday-S-0-05:39:00"
